"Convergence history of Velocity Magnitude on inlet (in SI units)"
"Flow Time" "Area-Weighted Average Velocity Magnitude"
0.0009996944237839502 0.002178413110369391
0.0019993888475679 0.004356826220738783
0.00299908327135185 0.006535239331108179
0.003998777695135801 0.008713652441477565
0.004998472118919751 0.01089206555184698
0.005998166542703702 0.01307047866221636
0.006997860966487652 0.01524889177258569
0.007997555390271601 0.01742730488295513
0.008997249814055551 0.01960571799332453
0.009996944237839501 0.02178413110369396
0.01099663866162345 0.02396254421406315
0.0119963330854074 0.02614095732443271
0.01299602750919135 0.02831937043480215
0.0139957219329753 0.03049778354517139
0.01499541635675925 0.03267619665554086
0.0159951107805432 0.03485460976591026
0.01699480520432715 0.03703302287627967
0.0179944996281111 0.03921143598664905
0.01899419405189505 0.04138984909701816
0.019993888475679 0.04356826220738792
0.02099358289946296 0.04574667531775727
0.02199327732324691 0.04792508842812632
0.02299297174703086 0.05010350153849612
0.02399266617081481 0.05228191464886544
0.02499236059459876 0.05446032775923446
0.02599205501838271 0.0566387408696043
0.02699174944216666 0.05881715397997361
0.02799144386595062 0.06099556709034278
0.02899113828973457 0.0631739802007124
0.02999083271351852 0.06535239331108177
0.03099052713730247 0.06753080642145104
0.03199022156108642 0.06970921953182055
0.03298991598487037 0.07188763264218991
0.03398961040865432 0.07406604575255933
0.03498930483243826 0.07624445886292863
0.03598899925622221 0.0784228719732981
0.03698869368000616 0.08060128508366757
0.03798838810379011 0.08277969819403633
0.03898808252757405 0.08495811130440627
0.039987776951358 0.08713652441477585
0.04098747137514195 0.08931493752514448
0.0419871657989259 0.09149335063551455
0.04298686022270985 0.09367176374588403
0.04398655464649379 0.09585017685625261
0.04498624907027774 0.0980285899666227
0.04598594349406169 0.1002070030769922
0.04698563791784564 0.1023854161873608
0.04798533234162958 0.1045638292977308
0.04898502676541353 0.1067422424081004
0.04998472118919748 0.1089206555184689
0.05098441561298143 0.111099068628839
0.05198411003676538 0.1132774817392086
0.05298380446054932 0.1154558948495772
0.05398349888433327 0.1176343079599471
0.05498319330811722 0.1198127210703167
0.05598288773190117 0.1219911341806856
0.05698258215568511 0.1241695472910551
0.05798227657946906 0.1263479604014239
0.05898197100325301 0.1285263735117935
0.05998166542703696 0.1307047866221634
0.06098135985082091 0.1328831997325322
0.06198105427460485 0.1350616128429021
0.06298074869838881 0.1372400259532711
0.06398044312217276 0.1394184390636401
0.0649801375459567 0.1415968521740098
0.06597983196974065 0.1437752652843798
0.0669795263935246 0.1459536783947488
0.06797922081730855 0.1481320915051186
0.0689789152410925 0.1503105046154873
0.06997860966487644 0.1524889177258564
0.07097830408866039 0.1546673308362262
0.07197799851244434 0.1568457439465962
0.07297769293622829 0.1590241570569652
0.07397738736001223 0.1612025701673351
0.07497708178379618 0.1633809832777036
0.07597677620758013 0.1655593963880726
0.07697647063136408 0.1677378094984425
0.07797616505514803 0.1699162226088123
0.07897585947893197 0.1720946357191816
0.07997555390271592 0.1742730488295515
0.08097524832649987 0.1764514619399195
0.08197494275028382 0.1786298750502889
0.08297463717406776 0.1808082881606589
0.08397433159785171 0.1829867012710286
0.08497402602163566 0.185165114381398
0.08597372044541961 0.187343527491768
0.08697341486920356 0.1895219406021361
0.0879731092929875 0.1917003537125052
0.08897280371677145 0.1938787668228753
0.0899724981405554 0.1960571799332452
0.09097219256433935 0.1982355930436144
0.09197188698812329 0.2004140061539844
0.09297158141190724 0.2025924192643523
0.09397127583569119 0.2047708323747215
0.09497097025947514 0.2069492454850915
0.09597066468325909 0.2091276585954615
0.09697035910704303 0.2113060717058308
0.09797005353082698 0.2134844848161998
0.09896974795461093 0.2156628979265685
0.09996944237839488 0.2178413110369378
0.1009691368021788 0.2200197241473078
0.1019688312259628 0.2221981372576779
0.1029685256497467 0.2243765503680471
0.1039682200735307 0.2265549634784148
0.1049679144973146 0.2287333765887849
0.1059676089210986 0.2309117896991542
0.1069673033448825 0.2330902028095239
0.1079669977686665 0.2352686159198942
0.1089666921924504 0.2374470290302636
0.1099663866162344 0.2396254421406314
0.1109660810400183 0.2418038552510011
0.1119657754638023 0.2439822683613711
0.1129654698875862 0.2461606814717405
0.1139651643113702 0.2483390945821101
0.1149648587351541 0.2505175076924802
0.115964553158938 0.2526959208028473
0.116964247582722 0.2548743339132179
0.1179639420065059 0.2570527470235868
0.1189636364302899 0.2592311601339562
0.1199633308540738 0.2614095732443268
0.1209630252778578 0.2635879863546957
0.1219627197016417 0.2657663994650644
0.1229624141254257 0.2679448125754336
0.1239621085492096 0.270123225685804
0.1249618029729936 0.2723016387961733
0.1259614973967775 0.2744800519065422
0.1269611918205615 0.2766584650169127
0.1279608862443454 0.2788368781272802
0.1289605806681294 0.2810152912376508
0.1299602750919133 0.2831937043480194
0.1309599695156973 0.2853721174583887
0.1319596639394812 0.2875505305687595
0.1329593583632652 0.2897289436791279
0.1339590527870491 0.2919073567894975
0.1349587472108331 0.2940857698998662
0.135958441634617 0.2962641830102372
0.136958136058401 0.298442596120606
0.1379578304821849 0.3006210092309745
0.1389575249059689 0.3027994223413457
0.1399572193297528 0.3049778354517128
0.1409569137535368 0.3071562485620833
0.1419566081773207 0.3093346616724523
0.1429563026011047 0.3115130747828211
0.1439559970248886 0.3136914878931917
0.1449556914486725 0.3158699010035607
0.1459553858724565 0.3180483141139304
0.1469550802962404 0.3202267272242985
0.1479547747200244 0.3224051403346701
0.1489544691438083 0.3245835534450387
0.1499541635675923 0.3267619665554066
0.1509538579913762 0.3289403796657784
